document_id,query_player,relevant_player,rank,top_1_document_id,top_1_player,top_5_document_ids,top_5_players,query_text
rk_2110,Randy Nteka,Randy Nteka,1,rk_2110,Randy Nteka,rk_2110 | rk_3564 | rk_2707 | rk_871 | rk_3576,Randy Nteka | Hélder Costa | M'Bala Nzola | Kialonda | Depú,identity: player (Player): Randy Nteka | nation (Nation): ANG | position (Pos): forward (FW) | club (Squad): Rayo Vallecano | age (Age): 26 | birth_year (Born): 1997 || attacking_stats: goals (Gls): 3 | assists (Ast): 0 | expected_goals (xG): 2.6 | expected_assists (xAG): 0.5 | non_penalty_expected_goals (npxG): 2.6 | expected_goal_involvements (xG+xAG): 0.25 || progression_stats: progressive_carries (PrgC): 10 | progressive_passes (PrgP): 8 | progressive_receptions (PrgR): 44 || usage_stats: matches_played (MP): 24 | starts (Starts): 16 | minutes_played (Min): 1129 | full_match_equivalents (90s): 12.5 || discipline_stats: yellow_cards (CrdY): 6 | red_cards (CrdR): 0 || tags: nation_ang | position_forward | high_goals | medium_assists | high_expected_goals | medium_expected_assists | medium_progressive_carries | low_progressive_passes | medium_progressive_receptions | medium_minutes_played | rotation_player
rk_2111,Unai Núñez,Unai Núñez,1,rk_2111,Unai Núñez,rk_2111 | rk_2226 | rk_2092 | rk_5672 | rk_1731,Unai Núñez | Unai Simón | Aihen Muñoz | César Ibáñez | Yeray Álvarez,identity: player (Player): Unai Núñez | nation (Nation): ESP | position (Pos): defender (DF) | club (Squad): Athletic Club | age (Age): 27 | birth_year (Born): 1997 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.2 | expected_assists (xAG): 0.1 | non_penalty_expected_goals (npxG): 0.2 | expected_goal_involvements (xG+xAG): 0.04 || progression_stats: progressive_carries (PrgC): 2 | progressive_passes (PrgP): 26 | progressive_receptions (PrgR): 0 || usage_stats: matches_played (MP): 10 | starts (Starts): 7 | minutes_played (Min): 645 | full_match_equivalents (90s): 7.2 || discipline_stats: yellow_cards (CrdY): 4 | red_cards (CrdR): 0 || tags: nation_esp | position_defender | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | medium_progressive_passes | low_progressive_receptions | low_minutes_played | rotation_player
rk_2112,Ørjan Nyland,Ørjan Nyland,1,rk_2112,Ørjan Nyland,rk_2112 | rk_4310 | rk_4304 | rk_1152 | rk_2534,Ørjan Nyland | Anthony Moris | Simon Mignolet | Stefano Turati | Kjetil Haug,identity: player (Player): Ørjan Nyland | nation (Nation): NOR | position (Pos): goalkeeper (GK) | club (Squad): Sevilla | age (Age): 33 | birth_year (Born): 1990 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.3 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.01 || progression_stats: progressive_carries (PrgC): 0 | progressive_passes (PrgP): 1 | progressive_receptions (PrgR): 0 || usage_stats: matches_played (MP): 30 | starts (Starts): 30 | minutes_played (Min): 2673 | full_match_equivalents (90s): 29.7 || discipline_stats: yellow_cards (CrdY): 2 | red_cards (CrdR): 0 || tags: nation_nor | position_goalkeeper | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | elite_minutes_played | regular_starter
rk_2113,Allan Nyom,Allan Nyom,1,rk_2113,Allan Nyom,rk_2113 | rk_4719 | rk_3971 | rk_1137 | rk_2839,Allan Nyom | Boris Enow | Duplexe Tchamba | Jackson Tchatchoua | Christopher Wooh,"identity: player (Player): Allan Nyom | nation (Nation): CMR | position (Pos): defender, midfielder (DF,MF) | club (Squad): Getafe | age (Age): 36 | birth_year (Born): 1988 || attacking_stats: goals (Gls): 1 | assists (Ast): 2 | expected_goals (xG): 0.5 | expected_assists (xAG): 0.3 | non_penalty_expected_goals (npxG): 0.5 | expected_goal_involvements (xG+xAG): 0.09 || progression_stats: progressive_carries (PrgC): 5 | progressive_passes (PrgP): 22 | progressive_receptions (PrgR): 21 || usage_stats: matches_played (MP): 20 | starts (Starts): 10 | minutes_played (Min): 887 | full_match_equivalents (90s): 9.9 || discipline_stats: yellow_cards (CrdY): 4 | red_cards (CrdR): 0 || tags: nation_cmr | position_defender | position_midfielder | high_goals | high_assists | medium_expected_goals | low_expected_assists | low_progressive_carries | medium_progressive_passes | medium_progressive_receptions | medium_minutes_played | rotation_player"
rk_2114,Jan Oblak,Jan Oblak,1,rk_2114,Jan Oblak,rk_2114 | rk_536 | rk_964 | rk_2169 | rk_4838,Jan Oblak | Bart Verbruggen | Lorenzo Montipò | Álex Remiro | Aljaž Ivačič,identity: player (Player): Jan Oblak | nation (Nation): SVN | position (Pos): goalkeeper (GK) | club (Squad): Atlético Madrid | age (Age): 31 | birth_year (Born): 1993 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.0 || progression_stats: progressive_carries (PrgC): 0 | progressive_passes (PrgP): 0 | progressive_receptions (PrgR): 0 || usage_stats: matches_played (MP): 36 | starts (Starts): 36 | minutes_played (Min): 3240 | full_match_equivalents (90s): 36.0 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_svn | position_goalkeeper | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | elite_minutes_played | regular_starter
rk_2115,Lucas Ocampos,Lucas Ocampos,1,rk_2115,Lucas Ocampos,rk_2115 | rk_5452 | rk_5828 | rk_5194 | rk_5686,Lucas Ocampos | Alexis Castro | Ezequiel Montagna | Robert Taylor | Lucas Janson,identity: player (Player): Lucas Ocampos | nation (Nation): ARG | position (Pos): forward (FW) | club (Squad): Sevilla | age (Age): 30 | birth_year (Born): 1994 || attacking_stats: goals (Gls): 0 | assists (Ast): 1 | expected_goals (xG): 0.2 | expected_assists (xAG): 0.3 | non_penalty_expected_goals (npxG): 0.2 | expected_goal_involvements (xG+xAG): 0.25 || progression_stats: progressive_carries (PrgC): 5 | progressive_passes (PrgP): 7 | progressive_receptions (PrgR): 20 || usage_stats: matches_played (MP): 2 | starts (Starts): 2 | minutes_played (Min): 175 | full_match_equivalents (90s): 1.9 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_arg | position_forward | medium_goals | high_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | medium_progressive_receptions | low_minutes_played | regular_starter
rk_2116,Álvaro Odriozola,Álvaro Odriozola,1,rk_2116,Álvaro Odriozola,rk_2116 | rk_1779 | rk_2169 | rk_1933 | rk_2031,Álvaro Odriozola | Luken Beitia | Álex Remiro | Urko González | Jon Magunazelaia,identity: player (Player): Álvaro Odriozola | nation (Nation): ESP | position (Pos): defender (DF) | club (Squad): Real Sociedad | age (Age): 28 | birth_year (Born): 1995 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.0 || progression_stats: progressive_carries (PrgC): 0 | progressive_passes (PrgP): 3 | progressive_receptions (PrgR): 0 || usage_stats: matches_played (MP): 2 | starts (Starts): 0 | minutes_played (Min): 43 | full_match_equivalents (90s): 0.5 || discipline_stats: yellow_cards (CrdY): 1 | red_cards (CrdR): 0 || tags: nation_esp | position_defender | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | low_minutes_played
rk_2117,Thiago Ojeda,Thiago Ojeda,1,rk_2117,Thiago Ojeda,rk_2117 | rk_6145 | rk_5603 | rk_5486 | rk_2232,Thiago Ojeda | Santiago Villarreal | Thiago Gigena | Thiago Cravero | Arnau Solà,identity: player (Player): Thiago Ojeda | nation (Nation): ARG | position (Pos): midfielder (MF) | club (Squad): Villarreal | age (Age): 21 | birth_year (Born): 2003 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.12 || progression_stats: progressive_carries (PrgC): 1 | progressive_passes (PrgP): 2 | progressive_receptions (PrgR): 0 || usage_stats: matches_played (MP): 1 | starts (Starts): 0 | minutes_played (Min): 8 | full_match_equivalents (90s): 0.1 || discipline_stats: yellow_cards (CrdY): 1 | red_cards (CrdR): 0 || tags: nation_arg | position_midfielder | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | low_minutes_played
rk_2118,Aingeru Olabarrieta,Aingeru Olabarrieta,1,rk_2118,Aingeru Olabarrieta,rk_2118 | rk_2055 | rk_1743 | rk_2186 | rk_1801,Aingeru Olabarrieta | Javi Martón | Adu Ares | Daniel Rodriguez | Endika Buján,identity: player (Player): Aingeru Olabarrieta | nation (Nation): ESP | position (Pos): forward (FW) | club (Squad): Athletic Club | age (Age): 18 | birth_year (Born): 2005 || attacking_stats: goals (Gls): 0 | assists (Ast): 0 | expected_goals (xG): 0.0 | expected_assists (xAG): 0.0 | non_penalty_expected_goals (npxG): 0.0 | expected_goal_involvements (xG+xAG): 0.0 || progression_stats: progressive_carries (PrgC): 2 | progressive_passes (PrgP): 1 | progressive_receptions (PrgR): 3 || usage_stats: matches_played (MP): 1 | starts (Starts): 1 | minutes_played (Min): 54 | full_match_equivalents (90s): 0.6 || discipline_stats: yellow_cards (CrdY): 0 | red_cards (CrdR): 0 || tags: nation_esp | position_forward | medium_goals | medium_assists | low_expected_goals | low_expected_assists | low_progressive_carries | low_progressive_passes | low_progressive_receptions | low_minutes_played | regular_starter
rk_2119,Olasagasti,Olasagasti,1,rk_2119,Olasagasti,rk_2119 | rk_652 | rk_2300 | rk_2174 | rk_2040,Olasagasti | Iker Bravo | Martín Zubimendi | Rodrigo Riquelme | Pablo Marín,identity: player (Player): Olasagasti | nation (Nation): ESP | position (Pos): midfielder (MF) | club (Squad): Real Sociedad | age (Age): 23 | birth_year (Born): 2000 || attacking_stats: goals (Gls): 1 | assists (Ast): 1 | expected_goals (xG): 0.9 | expected_assists (xAG): 0.8 | non_penalty_expected_goals (npxG): 0.9 | expected_goal_involvements (xG+xAG): 0.18 || progression_stats: progressive_carries (PrgC): 11 | progressive_passes (PrgP): 38 | progressive_receptions (PrgR): 41 || usage_stats: matches_played (MP): 22 | starts (Starts): 7 | minutes_played (Min): 857 | full_match_equivalents (90s): 9.5 || discipline_stats: yellow_cards (CrdY): 2 | red_cards (CrdR): 0 || tags: nation_esp | position_midfielder | high_goals | high_assists | medium_expected_goals | medium_expected_assists | medium_progressive_carries | medium_progressive_passes | medium_progressive_receptions | medium_minutes_played | rotation_player
rk_2120,Brian Oliván,Brian Oliván,1,rk_2120,Brian Oliván,rk_2120 | rk_1880 | rk_4360 | rk_3824 | rk_684,Brian Oliván | Aritz Elustondo | Brian Plat | Jandro Orellana | Cesare Casadei,identity: player (Player): Brian Oliván | nation (Nation): ESP | position (Pos): defender (DF) | club (Squad): Espanyol | age (Age): 30 | birth_year (Born): 1994 || attacking_stats: goals (Gls): 0 | assists (Ast): 1 | expected_goals (xG): 0.4 | expected_assists (xAG): 1.1 | non_penalty_expected_goals (npxG): 0.4 | expected_goal_involvements (xG+xAG): 0.13 || progression_stats: progressive_carries (PrgC): 21 | progressive_passes (PrgP): 40 | progressive_receptions (PrgR): 57 || usage_stats: matches_played (MP): 17 | starts (Starts): 12 | minutes_played (Min): 1017 | full_match_equivalents (90s): 11.3 || discipline_stats: yellow_cards (CrdY): 2 | red_cards (CrdR): 0 || tags: nation_esp | position_defender | medium_goals | high_assists | low_expected_goals | medium_expected_assists | high_progressive_carries | medium_progressive_passes | high_progressive_receptions | medium_minutes_played | rotation_player
rk_2121,Lucas Oliveira Rosa,Lucas Oliveira Rosa,1,rk_2121,Lucas Oliveira Rosa,rk_2121 | rk_5276 | rk_4084 | rk_3289 | rk_3649,Lucas Oliveira Rosa | Sean Zawadzki | Christian Burgess | Lucas Ramon | Victor Gomez,identity: player (Player): Lucas Oliveira Rosa | nation (Nation): BRA | position (Pos): defender (DF) | club (Squad): Valladolid | age (Age): 24 | birth_year (Born): 2000 || attacking_stats: goals (Gls): 0 | assists (Ast): 1 | expected_goals (xG): 0.9 | expected_assists (xAG): 2.0 | non_penalty_expected_goals (npxG): 0.9 | expected_goal_involvements (xG+xAG): 0.13 || progression_stats: progressive_carries (PrgC): 31 | progressive_passes (PrgP): 50 | progressive_receptions (PrgR): 74 || usage_stats: matches_played (MP): 21 | starts (Starts): 21 | minutes_played (Min): 1890 | full_match_equivalents (90s): 21.0 || discipline_stats: yellow_cards (CrdY): 6 | red_cards (CrdR): 0 || tags: nation_bra | position_defender | medium_goals | high_assists | medium_expected_goals | high_expected_assists | high_progressive_carries | medium_progressive_passes | high_progressive_receptions | high_minutes_played | regular_starter
rk_2122,Dani Olmo,Dani Olmo,1,rk_2122,Dani Olmo,rk_2122 | rk_2088 | rk_2185 | rk_2158 | rk_2262,Dani Olmo | Raúl Moro | Dani Rodríguez | Javi Puado | Ferrán Torres,"identity: player (Player): Dani Olmo | nation (Nation): ESP | position (Pos): midfielder, forward (MF,FW) | club (Squad): Barcelona | age (Age): 26 | birth_year (Born): 1998 || attacking_stats: goals (Gls): 10 | assists (Ast): 3 | expected_goals (xG): 6.5 | expected_assists (xAG): 3.0 | non_penalty_expected_goals (npxG): 4.9 | expected_goal_involvements (xG+xAG): 0.7 || progression_stats: progressive_carries (PrgC): 33 | progressive_passes (PrgP): 81 | progressive_receptions (PrgR): 97 || usage_stats: matches_played (MP): 25 | starts (Starts): 13 | minutes_played (Min): 1212 | full_match_equivalents (90s): 13.5 || discipline_stats: yellow_cards (CrdY): 1 | red_cards (CrdR): 0 || tags: nation_esp | position_midfielder | position_forward | elite_goals | elite_assists | elite_expected_goals | elite_expected_assists | high_progressive_carries | high_progressive_passes | high_progressive_receptions | medium_minutes_played | rotation_player"
rk_2123,Aimar Oroz,Aimar Oroz,1,rk_2123,Aimar Oroz,rk_2123 | rk_2158 | rk_2293 | rk_2282 | rk_1144,Aimar Oroz | Javi Puado | Nico Williams | Carlos Vicente | Khéphren Thuram,identity: player (Player): Aimar Oroz | nation (Nation): ESP | position (Pos): midfielder (MF) | club (Squad): Osasuna | age (Age): 22 | birth_year (Born): 2001 || attacking_stats: goals (Gls): 5 | assists (Ast): 4 | expected_goals (xG): 4.2 | expected_assists (xAG): 2.9 | non_penalty_expected_goals (npxG): 3.5 | expected_goal_involvements (xG+xAG): 0.22 || progression_stats: progressive_carries (PrgC): 74 | progressive_passes (PrgP): 163 | progressive_receptions (PrgR): 142 || usage_stats: matches_played (MP): 37 | starts (Starts): 35 | minutes_played (Min): 2966 | full_match_equivalents (90s): 33.0 || discipline_stats: yellow_cards (CrdY): 8 | red_cards (CrdR): 0 || tags: nation_esp | position_midfielder | elite_goals | elite_assists | elite_expected_goals | elite_expected_assists | elite_progressive_carries | elite_progressive_passes | elite_progressive_receptions | elite_minutes_played | regular_starter
